Generation,Fitness,R2,Complexity,Equation
57,1.1659012309876936e-07,0.9999771057440217,22,theta**2*exp(-2.21503811355037*theta)*log((6.20033871708825 - theta)/log(-4.9154952468254*theta))/cos((0.865153792206925 + I*pi)**2)**2
58,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
59,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
60,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
61,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
62,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
63,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
64,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
65,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
66,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
67,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
68,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
69,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
70,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
71,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
72,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
73,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
74,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
75,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
76,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
77,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
78,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
79,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
80,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
81,1.1659009953110211e-07,0.9999771057010706,22,theta**2*exp(-2.21503733469192*theta)*log((6.20033150315787 - theta)/log(-4.91549885698852*theta))/cos((0.865154111097881 + I*pi)**2)**2
