Generation,Fitness,R2,Complexity,Equation
48,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
49,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
50,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
51,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
52,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
53,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
54,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
55,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
56,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
57,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
58,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
59,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
60,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
61,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
62,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
63,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
64,0.33581237801784836,0.9063174455529347,18,sqrt((theta1 - theta2)*(-0.322429114073338*x1 - 0.320705355824527*x2)*(1.00537489420945*x1 + x2))
65,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
66,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
67,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
68,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
69,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
70,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
71,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
72,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
73,0.33581237801784836,0.9063174455324232,20,sqrt((theta1 - theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(x2 + 1.00537489416475*sqrt(x1**2)))
74,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
75,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
76,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
77,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
78,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
79,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
80,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
81,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
82,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
83,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
84,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
85,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
86,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
87,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
88,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
89,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
90,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
91,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
92,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
93,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
94,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
95,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
96,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
97,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
98,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
99,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
100,0.33581237801784836,0.9063174455324232,18,sqrt((-theta1 + theta2)*(-0.322429113170152*x1 - 0.320705355824527*x2)*(1.00537489416475*x1 + x2))
