record_type,equation,noise,trial,mode,condition,gen,fitness,avg_fit,r2,complexity,solved,best_found,wall_time_s
gen_log,I.6.2b,0.0,0,hybrid,hybrid,66,5.713384448201443e-05,8.870600313006951e-05,0.8153206759324748,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(sigma)) - theta1/theta) - 0.912748094538613 + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,67,5.65317013373722e-05,9.680530983834738e-05,0.8374140196390849,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta)) - theta1/theta) - 0.912748094538613 + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,68,5.571747820681637e-05,8.336822754423108e-05,0.8324822608039742,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - 0.912748094538613 + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,69,5.571747820681637e-05,0.000130247707197897,0.6212495688444961,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1/(-sigma + cos(exp(theta1))) + sin(sqrt(theta1))) - 0.912748094538613 + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,70,5.571132300770389e-05,0.00011842468724563017,-4.840980887610251,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(-sigma*(sigma**4 + theta1)/theta + sin(exp(cos(sqrt(-theta1/(-sigma + cos(exp(theta1))) + sin(sqrt(theta1))) - 0.912748094538613 + theta1/theta)) - 0.791187387735747*sqrt(log(theta))))/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,71,5.549885420471948e-05,0.0001091669641131951,0.829868285459765,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,72,5.549885395125949e-05,0.00013060714261241591,0.8516870725194866,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + log(cos(cos(1.50930548577594 - I*pi)))/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(exp(cos(0.405800774874144 - theta1/theta)) - 0.791187387735747*log(theta))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,73,5.196388856245996e-05,0.00010354062663287747,-38725125.30876087,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-5.32629137290519*sqrt(theta/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,74,5.1962119978327134e-05,7.532309100738896e-05,-38725125.30876087,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-5.32629137290519*sqrt(theta/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,75,5.054082517235621e-05,7.745129861074784e-05,-1591057.591545196,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-6.73202259726131*sqrt(theta/sigma)*sqrt(log(theta))*sin(0.791187387735747*sqrt(log(theta))) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,76,4.6228422827074594e-05,0.00012699820883813544,-1874.4038136505576,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,77,4.6228422827074594e-05,0.00016190992368012347,-1874.4038136505576,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,78,4.6228422827074594e-05,6.908173744764185e-05,-1874.4038136505576,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - 0.791187387735747*sqrt(log(theta))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,79,4.569488822880479e-05,0.0001253231447291981,-1909.0051097615337,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,80,4.569488822880479e-05,0.00044530139547030125,-1909.0051097615337,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,81,4.569488822880479e-05,0.0003201558131260776,-1909.0051097615337,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,82,4.569488822880479e-05,0.0004732784537838619,-1909.0051097615337,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sqrt(theta1)) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,83,4.569488822880479e-05,0.0003178771772129213,-93990.62116236566,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(sin(sigma)**2 + theta1**2/theta**2) - log(theta*theta1)/sin(0.729329588942238*sqrt(sigma)) + sin(sqrt(theta1)) - theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,84,4.569488822880479e-05,0.00023640452622906183,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,85,4.569488822880479e-05,0.00024722857022069027,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,86,4.569488822880479e-05,0.0002642554774229494,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,87,4.569488822880479e-05,0.0002728231165360188,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,88,4.569488822880479e-05,0.0002515655561997599,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,89,4.569488822880479e-05,0.00020959638110276557,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,90,4.569488822880479e-05,0.00028580375744540756,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,91,4.569488822880479e-05,0.00033092825249763193,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,92,4.569488822880479e-05,0.00023750121279516516,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,93,4.569488822880479e-05,0.0002133850768756672,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,94,4.569488822880479e-05,0.0002360972759697925,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,95,4.569488822880479e-05,0.00025440263427363213,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,96,4.569488822880479e-05,0.0004013883421153646,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,97,4.569488822880479e-05,0.00032931107946602577,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,98,4.569488822880479e-05,0.0006736230323505459,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,99,4.569488822880479e-05,0.0005415832977208211,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
gen_log,I.6.2b,0.0,0,hybrid,hybrid,100,4.569488822880479e-05,2.090261601699008,-128578.0359530016,,,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,
trial_summary,I.6.2b,0.0,0,hybrid,hybrid,,4.569488822880479e-05,,-128578.0359530016,158,False,0.506947319664469*(-sigma + 0.506947319664469*theta*sqrt(sin(exp(cos(sqrt(-theta1*sin(2*theta + 2.69308611346011 - 1.50159640449332/theta1) - theta1/theta) - sin(sqrt(theta1)) + theta1/theta)) - sqrt(log(theta))*sin(sin(sqrt(theta1)))) - theta1/theta)/(theta1*(-1.20194774153327*sqrt(theta*sqrt(sqrt(theta/sigma)*sqrt(log(theta)))/sigma)*sqrt(log(theta)) + exp(cos(0.405800774874144 - theta1/theta)))))**2/sigma**3,9398.974074000005
