Generation,Fitness,R2,Complexity,Equation
73,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
74,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
75,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
76,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
77,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
78,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
79,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
80,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
81,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
82,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
83,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
84,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
85,0.2818137041711468,0.9205160378861462,34,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
86,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
87,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
88,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
89,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
90,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
91,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
92,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
93,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
94,0.2818137041711468,0.9205160378861462,36,sqrt((-theta1 + theta2)*(-0.00440171323678573*x1 + 0.744908192065534*x2)*(x1**2/x2 - 0.383490510637854*x1 + 0.971991555768539*x2))
95,0.28179034841469813,0.9205271161286626,40,sqrt((-theta1 + theta2)*(-0.00386605209091972*x1 + 0.736811039183954*x2)*(-0.404657717460029*x1 + 0.991844339156133*x2 + x1**2*(theta2 + 0.0368478657107975)/(theta2*x2)))
96,0.28178240282505734,0.9205167286796377,40,sqrt((-theta1 + theta2)*(-0.00465219243085357*x1 + 0.74170625313617*x2)*(-0.405325001638225*x1 + 0.983972438869632*x2 + x1**2*(theta2 + 0.0350151023969929)/(theta2*x2)))
97,0.28176298386778154,0.9205333895700601,40,sqrt((-theta1 + theta2)*(-0.00564600676010574*x1 + 0.742608711799412*x2)*(-0.391771386498533*x1 + 0.977104367182933*x2 + x1**2*(theta2 + 0.0258104146989147)/(theta2*x2)))
98,0.28169339297395296,0.9205488720295634,46,sqrt((-theta1 + theta2)*(-0.404032424298276*x1 + 0.98729128871501*x2 + x1**2*(theta2 + 0.0435977649425862)/(theta2*x2))*(1.00195314754334*x1 + 0.737565769774761*x2 - x1*(theta2 + 0.0137119857438465)/theta2))
99,0.2815874813334619,0.9206218203287186,46,sqrt((-theta1 + theta2)*(-x1 + 0.736306602910787*x2 + 0.998694287114709*x1*(theta2 - 0.0328796821792267)/theta2)*(-0.409987848607222*x1 + 0.986721638486296*x2 + x1**2*(theta2 + 0.144674753945504)/(theta2*x2)))
100,0.281405029570055,0.9206654385168779,46,sqrt((-theta1 + theta2)*(-0.461819942238014*x1 + 1.0231326925534*x2 + x1**2*(theta2 + 0.214811639687794)/(theta2*x2))*(1.01711866564235*x1 + 0.723801683471478*x2 - x1*(theta2 + 0.0679926290412247)/theta2))
