Generation,Fitness,R2,Complexity,Equation
17,8.570100874488816,0.6262347710851506,17,0.0462741442327061*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
18,8.57010087448876,0.6262347747925567,15,0.0462741483890312*exp(4.14627369891944*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
19,8.570100874488757,0.6262347751860458,13,0.0462741465574291*exp(4.1462737237482*exp(omega/omega_0) - omega_0/omega)
20,8.570100874488757,0.6262347751860458,17,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
21,8.570100874488757,0.6262347751860458,17,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
22,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
23,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
24,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
25,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
26,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
27,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
28,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
29,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
30,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
31,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
32,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
33,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
34,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
35,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
36,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
37,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
38,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
39,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
40,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
41,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
42,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
43,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
44,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
45,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
46,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
47,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
48,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
49,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
50,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
51,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
52,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
53,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
54,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
55,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
56,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
57,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
58,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
59,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
60,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
61,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
62,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
63,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
64,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
65,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
66,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
67,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
68,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
69,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
70,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
71,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
72,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
73,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
74,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
75,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
76,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
77,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
78,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
79,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
80,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
81,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
82,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
83,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
84,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
85,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
86,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
87,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
88,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
89,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
90,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
91,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
92,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
93,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
94,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
95,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
96,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
97,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
98,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
99,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
100,8.570100874488757,0.6262347751860458,15,0.0462741465574291*exp(4.1462737237482*sqrt(exp(2*omega/omega_0)) - omega_0/omega)
