Generation,Fitness,R2,Complexity,Equation
38,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
39,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
40,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
41,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
42,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
43,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
44,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
45,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
46,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
47,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
48,7.504358997160844e-07,0.9998498400707385,14,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
49,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
50,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
51,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
52,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
53,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
54,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
55,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
56,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
57,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
58,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
59,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
60,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
61,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
62,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
63,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
64,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
65,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
66,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
67,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
68,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
69,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
70,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
71,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
72,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
73,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
74,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
75,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
76,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
77,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
78,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
79,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
80,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
81,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
82,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
83,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
84,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
85,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
86,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
87,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
88,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
89,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
90,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
91,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
92,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
93,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
94,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
95,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
96,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
97,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
98,7.504358997160844e-07,0.9998498400707385,16,(log(2.35913422769297 - 0.414821566006891*sqrt(theta**2))**2 + 0.0537224849702118)**2
99,7.504358997160844e-07,0.9998498400707385,20,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
100,7.504358997160844e-07,0.9998498400707385,20,(log(2.35913422769297 - 0.414821566006891*theta)**2 + 0.0537224849702118)**2
